gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,144,11264,1536,ck,9,2,11.863,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,420.03,1.75055,0.0
gfx950,256,160,11264,1536,ck,9,1,11.9836,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,462.0,1.76506,0.0
gfx950,256,176,11264,1536,ck,15,2,12.9368,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,470.76,1.66477,0.0091
gfx950,256,192,11264,1536,asm,32,1,12.7768,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,519.99,1.71575,0.0
gfx950,256,208,11264,1536,ck,15,3,13.6827,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,526.02,1.63029,0.0112
gfx950,256,224,11264,1536,ck,15,1,13.86,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,559.24,1.63722,0.0122
gfx950,256,240,11264,1536,ck,15,1,14.1955,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,585.02,1.62565,0.0107
gfx950,256,256,11264,1536,ck,15,3,14.3361,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,617.91,1.63656,0.0013
gfx950,256,288,11264,1536,ck,14,3,15.2132,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,655.07,1.59282,0.0
gfx950,256,320,11264,1536,ck,14,0,15.3302,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,722.3,1.6309,0.0
gfx950,256,352,11264,1536,ck,8,2,17.669,a8w8_blockscale_bpreshuffle_1x128x128_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,689.36,1.4586,0.0
gfx950,256,384,11264,1536,ck,14,2,18.7495,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,708.69,1.41562,0.0
gfx950,256,416,11264,1536,ck,14,0,19.4889,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,738.62,1.40142,0.0001
gfx950,256,448,11264,1536,ck,14,2,19.4734,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,796.07,1.44208,0.0001
gfx950,256,480,11264,1536,ck,14,1,19.9547,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,832.36,1.44589,0.0001
gfx950,256,512,11264,1536,ck,14,1,19.8498,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,892.54,1.49232,0.0001
gfx950,256,544,11264,1536,ck,13,0,22.6047,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,832.75,1.34451,0.0
gfx950,256,576,11264,1536,ck,13,2,22.3751,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,890.78,1.39273,0.0
gfx950,256,608,11264,1536,ck,13,0,23.0538,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,912.59,1.38513,0.0
gfx950,256,640,11264,1536,ck,13,2,23.2775,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,951.39,1.4049,0.0
gfx950,256,672,11264,1536,ck,13,2,23.5796,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,986.16,1.41955,0.0
gfx950,256,704,11264,1536,ck,13,1,23.4414,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1039.21,1.46077,0.0
gfx950,256,736,11264,1536,ck,14,3,28.0696,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,907.31,1.24735,0.0002
gfx950,256,768,11264,1536,ck,14,2,27.9392,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,951.18,1.28073,0.0002
gfx950,256,800,11264,1536,ck,14,0,28.7283,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,963.59,1.27236,0.0002
gfx950,256,832,11264,1536,ck,14,3,29.2751,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,983.42,1.2749,0.0002
gfx950,256,864,11264,1536,ck,14,0,29.5972,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1010.13,1.28704,0.0002
gfx950,256,896,11264,1536,ck,14,1,29.5197,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1050.29,1.31651,0.0002
gfx950,256,928,11264,1536,ck,13,1,31.8538,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1008.09,1.24421,0.0
gfx950,256,960,11264,1536,ck,13,3,31.3254,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1060.45,1.28978,0.0
gfx950,256,992,11264,1536,ck,13,0,35.4472,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,968.38,1.16153,0.0
gfx950,256,1024,11264,1536,ck,13,0,35.0248,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1011.67,1.19752,0.0
gfx950,256,1088,11264,1536,ck,13,0,33.7656,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1114.98,1.28779,0.0
gfx950,256,1152,11264,1536,ck,14,2,36.3374,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1097.01,1.23903,0.0002
gfx950,256,1216,11264,1536,ck,14,0,38.9925,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1079.11,1.19416,0.0003
gfx950,256,1280,11264,1536,ck,13,1,39.6937,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1115.84,1.21187,0.0
gfx950,256,1344,11264,1536,ck,13,1,42.2937,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1099.61,1.17378,0.0
gfx950,256,1408,11264,1536,ck,13,3,41.3354,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1178.68,1.23825,0.0
gfx950,256,1472,11264,1536,ck,13,3,41.1898,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1236.61,1.28002,0.0
gfx950,256,1536,11264,1536,ck,13,3,46.8067,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1135.53,1.15932,0.0
gfx950,256,1600,11264,1536,ck,13,2,48.4414,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1142.92,1.15199,0.0
gfx950,256,1664,11264,1536,ck,13,2,48.8634,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1178.37,1.17356,0.0
gfx950,256,1728,11264,1536,ck,13,3,48.7658,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1226.15,1.20749,0.0
gfx950,256,1792,11264,1536,ck,13,0,49.6094,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1249.94,1.218,0.0
gfx950,256,1856,11264,1536,ck,13,1,52.3927,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1225.8,1.18269,0.0
gfx950,256,1920,11264,1536,ck,13,3,58.0171,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1145.14,1.09458,0.0
gfx950,256,1984,11264,1536,ck,13,1,58.9391,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1164.8,1.10359,0.0
gfx950,256,2048,11264,1536,ck,13,1,61.3891,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1154.39,1.08463,0.0
gfx950,256,4096,11264,1536,ck,13,1,104.1395,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1361.0,1.11262,0.0
gfx950,256,8192,11264,1536,ck,13,1,191.8263,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1477.73,1.11785,0.0
gfx950,256,16384,11264,1536,ck,13,1,360.1565,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1574.14,1.14274,0.0
gfx950,256,32768,11264,1536,ck,13,2,679.5554,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1668.55,1.18582,0.0
gfx942,80,16,128,7168,asm,7,8,8.0571,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,3.64,0.12862,0.0063
gfx942,80,32,128,7168,asm,7,8,8.394,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,7.0,0.13761,0.0051
gfx942,80,48,128,7168,asm,7,8,8.4033,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,10.48,0.15159,0.0016
gfx942,80,64,128,7168,asm,7,8,8.4813,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,13.85,0.1642,0.0172
gfx942,80,80,128,7168,asm,7,8,8.4735,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,17.32,0.17837,0.0014
gfx942,80,96,128,7168,asm,7,8,8.5208,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,20.67,0.19132,0.0047
gfx942,80,112,128,7168,asm,7,8,8.5319,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,24.09,0.20499,0.0033
gfx942,80,128,128,7168,asm,7,8,8.521,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,27.56,0.2192,0.0119
gfx942,80,144,128,7168,asm,7,8,8.6312,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,30.61,0.23016,0.0096
gfx942,80,160,128,7168,asm,7,8,8.6426,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,33.97,0.2436,0.0078
gfx942,80,176,128,7168,asm,7,8,8.6266,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,37.44,0.25782,0.0008
gfx942,80,192,128,7168,asm,7,8,8.7605,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,40.22,0.26744,0.0091
gfx942,80,208,128,7168,asm,7,8,8.8638,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,43.06,0.27772,0.0007
gfx942,80,224,128,7168,asm,6,7,9.1649,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,44.85,0.28156,0.0091
gfx942,80,240,128,7168,asm,7,8,9.212,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,47.81,0.29302,0.0116
gfx942,80,256,128,7168,asm,7,8,9.6351,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,48.76,0.29248,0.0078
gfx942,80,288,128,7168,asm,7,8,9.458,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,55.88,0.32307,0.013
gfx942,80,320,128,7168,asm,7,8,9.5686,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,61.37,0.34417,0.0019
gfx942,80,352,128,7168,asm,6,7,10.284,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,62.81,0.34332,0.005
gfx942,80,384,128,7168,asm,15,8,10.7807,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,65.36,0.34954,0.0106
gfx942,80,416,128,7168,asm,15,8,10.5041,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,72.67,0.38136,0.0042
gfx942,80,448,128,7168,asm,15,8,10.5491,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,77.93,0.40226,0.0056
gfx942,80,480,128,7168,asm,15,8,10.718,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,82.18,0.41808,0.01
gfx942,80,512,128,7168,asm,14,7,11.1046,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,84.61,0.42492,0.0093
gfx942,80,544,128,7168,asm,23,8,11.8582,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,84.18,0.41795,0.0038
gfx942,80,576,128,7168,asm,23,8,12.066,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,87.6,0.43044,0.0058
gfx942,80,608,128,7168,asm,23,8,12.0352,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,92.7,0.45128,0.0094
gfx942,80,640,128,7168,asm,23,8,12.0049,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,97.83,0.47221,0.0069
gfx942,80,672,128,7168,asm,22,7,12.7084,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,97.03,0.46477,0.0015
gfx942,80,704,128,7168,asm,22,7,12.6384,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,102.22,0.48614,0.0063
gfx942,80,736,128,7168,asm,12,5,13.2313,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,102.07,0.48231,0.0051
gfx942,80,768,128,7168,asm,12,5,13.3449,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,105.6,0.496,0.003
gfx942,80,800,128,7168,asm,21,6,13.9341,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,105.35,0.49208,0.004
gfx942,80,832,128,7168,asm,21,6,14.0037,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,109.02,0.5066,0.0034
gfx942,80,864,128,7168,asm,30,7,14.2731,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,111.08,0.51368,0.0046
gfx942,80,896,128,7168,asm,11,4,14.4045,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,114.14,0.52549,0.0013
gfx942,80,928,128,7168,asm,11,4,14.7676,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,115.31,0.52866,0.0013
gfx942,80,960,128,7168,asm,11,4,14.5718,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,120.89,0.55206,0.0031
gfx942,80,992,128,7168,asm,20,5,15.1298,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,120.31,0.5474,0.0044
gfx942,80,1024,128,7168,asm,20,5,15.2061,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,123.57,0.56028,0.003
gfx942,80,1088,128,7168,asm,19,4,16.4949,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,121.04,0.54531,0.0004
gfx942,80,1152,128,7168,asm,19,4,16.6122,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,127.25,0.57006,0.0039
gfx942,80,1216,128,7168,asm,10,3,16.681,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,133.77,0.59619,0.0
gfx942,80,1280,128,7168,asm,19,4,16.0918,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,145.96,0.64755,0.001
gfx942,80,1344,128,7168,asm,27,4,18.0412,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,136.7,0.60392,0.0011
gfx942,80,1408,128,7168,asm,27,4,18.4539,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,140.01,0.61616,0.0026
gfx942,80,1472,128,7168,asm,18,3,18.7933,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,143.73,0.63031,0.0001
gfx942,80,1536,128,7168,asm,27,4,18.6511,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,151.12,0.66059,0.0025
gfx942,80,1600,128,7168,asm,18,3,18.6901,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,157.09,0.68464,0.0001
gfx942,80,1664,128,7168,asm,18,3,19.3259,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,158.0,0.6867,0.0006
gfx942,80,1728,128,7168,asm,35,4,20.3878,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,155.53,0.67424,0.0026
gfx942,80,1792,128,7168,asm,35,4,20.8178,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,157.96,0.68313,0.0013
gfx942,80,1856,128,7168,asm,35,4,20.613,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,165.22,0.71297,0.0031
gfx942,80,1920,128,7168,asm,9,2,20.9766,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,167.96,0.72326,0.0
gfx942,80,1984,128,7168,asm,26,3,22.512,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,161.72,0.69504,0.0002
gfx942,80,2048,128,7168,asm,26,3,22.3308,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,168.29,0.72196,0.0
gfx942,80,4096,128,7168,asm,16,1,39.0305,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,192.57,0.80261,0.0
gfx942,80,8192,128,7168,asm,40,1,67.5646,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,222.49,0.91372,0.0
gfx942,80,16384,128,7168,asm,24,1,131.5466,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,228.55,0.93163,0.0
gfx942,80,32768,128,7168,asm,32,1,253.8005,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,236.92,0.96212,0.0
gfx942,80,16,2112,7168,ck,7,3,18.7169,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,25.88,0.81857,0.0
gfx942,80,32,2112,7168,ck,7,1,18.94,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,51.16,0.81855,0.0
gfx942,80,48,2112,7168,ck,7,1,22.4739,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,64.67,0.69795,0.0
gfx942,80,64,2112,7168,ck,12,1,21.9372,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,88.33,0.72333,0.0
gfx942,80,80,2112,7168,ck,7,0,30.5042,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,79.41,0.52616,0.0
gfx942,80,96,2112,7168,ck,12,0,30.5276,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,95.21,0.53173,0.0
gfx942,80,112,2112,7168,ck,12,2,31.5745,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,107.4,0.51987,0.0
gfx942,80,128,2112,7168,ck,12,1,30.9656,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,125.16,0.53598,0.0
gfx942,80,144,2112,7168,ck,10,2,37.7796,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,115.41,0.44414,0.0
gfx942,80,160,2112,7168,ck,10,2,37.3673,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,129.64,0.45391,0.0
gfx942,80,176,2112,7168,ck,10,1,40.1955,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,132.57,0.42651,0.0
gfx942,80,192,2112,7168,ck,10,0,40.2833,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,144.31,0.43011,0.0
gfx942,80,208,2112,7168,ck,10,3,41.3091,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,152.45,0.42384,0.0
gfx942,80,224,2112,7168,ck,10,3,41.3449,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,164.04,0.42788,0.0
gfx942,80,240,2112,7168,ck,17,1,54.189,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,134.1,0.32983,0.0
gfx942,80,256,2112,7168,ck,15,3,53.1156,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,145.93,0.33992,0.0
gfx942,80,288,2112,7168,ck,10,0,55.9433,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,155.87,0.32926,0.0
gfx942,80,320,2112,7168,ck,12,2,67.0011,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,144.61,0.28036,0.0
gfx942,80,352,2112,7168,ck,12,2,67.6667,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,157.5,0.28299,0.0
gfx942,80,384,2112,7168,ck,10,3,67.7239,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,171.68,0.28813,0.0
gfx942,80,416,2112,7168,ck,15,1,75.6952,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,166.4,0.2626,0.0
gfx942,80,448,2112,7168,ck,15,2,73.6203,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,184.25,0.27496,0.0
gfx942,80,480,2112,7168,ck,10,2,90.1308,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,161.25,0.22863,0.0
gfx942,80,512,2112,7168,ck,10,3,90.865,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,170.61,0.2308,0.0
gfx942,80,544,2112,7168,ck,15,0,95.6856,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,172.14,0.22298,0.0
gfx942,80,576,2112,7168,ck,15,1,100.1244,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,174.18,0.21674,0.0
gfx942,80,608,2112,7168,ck,10,1,102.0844,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,180.33,0.21615,0.0
gfx942,80,640,2112,7168,ck,10,2,111.563,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,173.69,0.20105,0.0
gfx942,80,672,2112,7168,ck,10,1,114.1413,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,178.26,0.1997,0.0
